ID,SequenceID,WellPosition,ScanPosition,Tag,RLU,RLU(RQ),Timestamp(ms)
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:18,,,27400,ValidSlopeSaturation,6303869
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:19,,,31170,ValidSlopeSaturation,6304360
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:20,,,31080,ValidSlopeSaturation,6304844
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:21,,,30920,ValidSlopeSaturation,6305327
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:22,,,28810,ValidSlopeSaturation,6305818
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:23,,,35540,ValidSlopeSaturation,6306312
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:24,,,29000,ValidSlopeSaturation,6306811
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:1,,,36850,ValidSlopeSaturation,6308654
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:2,,,42150,ValidSlopeSaturation,6309135
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:3,,,9645,ValidSlopeSaturation,6309620
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:4,,,9284,ValidSlopeSaturation,6310111
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:5,,,14590,ValidSlopeSaturation,6310595
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:6,,,17830,ValidSlopeSaturation,6311082
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:7,,,21640,ValidSlopeSaturation,6311568
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:8,,,23570,ValidSlopeSaturation,6312052
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:9,,,29590,ValidSlopeSaturation,6312598
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:10,,,30970,ValidSlopeSaturation,6313080
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:11,,,31200,ValidSlopeSaturation,6313570
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:12,,,29570,ValidSlopeSaturation,6314065
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:13,,,31960,ValidSlopeSaturation,6314558
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:14,,,27690,ValidSlopeSaturation,6315044
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:15,,,33440,ValidSlopeSaturation,6315535
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:16,,,32550,ValidSlopeSaturation,6316023
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:17,,,35130,ValidSlopeSaturation,6316514
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:18,,,36390,ValidSlopeSaturation,6316992
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:19,,,30140,ValidSlopeSaturation,6317490
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:20,,,33640,ValidSlopeSaturation,6317977
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:21,,,30180,ValidSlopeSaturation,6318460
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:22,,,29110,ValidSlopeSaturation,6318955
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:23,,,31320,ValidSlopeSaturation,6319447
26e58645-ceeb-4412-a02e-407ca82df1b3,0,L:24,,,34050,ValidSlopeSaturation,6319938
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:1,,,40870,ValidSlopeSaturation,6321773
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:2,,,37710,ValidSlopeSaturation,6322263
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:3,,,9955,ValidSlopeSaturation,6322744
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:4,,,9184,ValidSlopeSaturation,6323228
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:5,,,15290,ValidSlopeSaturation,6323717
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:6,,,16600,ValidSlopeSaturation,6324206
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:7,,,22790,ValidSlopeSaturation,6324698
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:8,,,24260,ValidSlopeSaturation,6325190
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:9,,,26810,ValidSlopeSaturation,6325668
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:10,,,29890,ValidSlopeSaturation,6326163
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:11,,,36610,ValidSlopeSaturation,6326646
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:12,,,27860,ValidSlopeSaturation,6327131
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:13,,,37370,ValidSlopeSaturation,6327620
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:14,,,32050,ValidSlopeSaturation,6328108
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:15,,,28330,ValidSlopeSaturation,6328600
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:16,,,33990,ValidSlopeSaturation,6329090
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:17,,,33300,ValidSlopeSaturation,6329578
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:18,,,39160,ValidSlopeSaturation,6330058
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:19,,,37840,ValidSlopeSaturation,6330546
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:20,,,27350,ValidSlopeSaturation,6331028
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:21,,,30690,ValidSlopeSaturation,6331524
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:22,,,27230,ValidSlopeSaturation,6332020
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:23,,,30300,ValidSlopeSaturation,6332515
26e58645-ceeb-4412-a02e-407ca82df1b3,0,M:24,,,35270,ValidSlopeSaturation,6333001
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:1,,,1150,ValidSlopeSaturation,6334839
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:2,,,30300,ValidSlopeSaturation,6335332
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:3,,,8464,ValidSlopeSaturation,6335832
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:4,,,7973,ValidSlopeSaturation,6336312
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:5,,,17830,ValidSlopeSaturation,6336795
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:6,,,19900,ValidSlopeSaturation,6337289
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:7,,,26430,ValidSlopeSaturation,6337772
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:8,,,28860,ValidSlopeSaturation,6338251
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:9,,,25610,ValidSlopeSaturation,6338743
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:10,,,31760,ValidSlopeSaturation,6339228
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:11,,,31300,ValidSlopeSaturation,6339719
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:12,,,32490,ValidSlopeSaturation,6340209
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:13,,,29750,ValidSlopeSaturation,6340703
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:14,,,30470,ValidSlopeSaturation,6341195
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:15,,,31650,ValidSlopeSaturation,6341679
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:16,,,34940,ValidSlopeSaturation,6342163
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:17,,,33260,ValidSlopeSaturation,6342700
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:18,,,26910,ValidSlopeSaturation,6343181
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:19,,,40490,ValidSlopeSaturation,6343661
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:20,,,32950,ValidSlopeSaturation,6344153
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:21,,,28800,ValidSlopeSaturation,6344638
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:22,,,30200,ValidSlopeSaturation,6345119
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:23,,,31520,ValidSlopeSaturation,6345597
26e58645-ceeb-4412-a02e-407ca82df1b3,0,N:24,,,35890,ValidSlopeSaturation,6346082
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:1,,,40800,ValidSlopeSaturation,6347916
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:2,,,39870,ValidSlopeSaturation,6348407
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:3,,,10630,ValidSlopeSaturation,6348891
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:4,,,10590,ValidSlopeSaturation,6349376
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:5,,,19500,ValidSlopeSaturation,6349867
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:6,,,17550,ValidSlopeSaturation,6350347
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:7,,,25660,ValidSlopeSaturation,6350836
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:8,,,23830,ValidSlopeSaturation,6351326
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:9,,,28140,ValidSlopeSaturation,6351815
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:10,,,34650,ValidSlopeSaturation,6352291
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:11,,,32990,ValidSlopeSaturation,6352772
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:12,,,36590,ValidSlopeSaturation,6353262
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:13,,,34560,ValidSlopeSaturation,6353754
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:14,,,33280,ValidSlopeSaturation,6354243
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:15,,,42480,ValidSlopeSaturation,6354739
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:16,,,33580,ValidSlopeSaturation,6355236
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:17,,,37210,ValidSlopeSaturation,6355725
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:18,,,32170,ValidSlopeSaturation,6356218
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:19,,,38650,ValidSlopeSaturation,6356708
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:20,,,37190,ValidSlopeSaturation,6357192
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:21,,,41650,ValidSlopeSaturation,6357686
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:22,,,37620,ValidSlopeSaturation,6358174
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:23,,,33810,ValidSlopeSaturation,6358667
26e58645-ceeb-4412-a02e-407ca82df1b3,0,O:24,,,33930,ValidSlopeSaturation,6359163
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:1,,,40440,ValidSlopeSaturation,6360996
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:2,,,41570,ValidSlopeSaturation,6361476
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:3,,,10490,ValidSlopeSaturation,6361969
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:4,,,12320,ValidSlopeSaturation,6362461
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:5,,,18280,ValidSlopeSaturation,6362954
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:6,,,17640,ValidSlopeSaturation,6363435
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:7,,,30520,ValidSlopeSaturation,6363923
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:8,,,26230,ValidSlopeSaturation,6364413
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:9,,,30480,ValidSlopeSaturation,6364901
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:10,,,40760,ValidSlopeSaturation,6365389
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:11,,,37300,ValidSlopeSaturation,6365879
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:12,,,31230,ValidSlopeSaturation,6366361
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:13,,,39690,ValidSlopeSaturation,6366855
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:14,,,36160,ValidSlopeSaturation,6367339
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:15,,,36870,ValidSlopeSaturation,6367822
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:16,,,39580,ValidSlopeSaturation,6368306
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:17,,,35880,ValidSlopeSaturation,6368798
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:18,,,38850,ValidSlopeSaturation,6369285
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:19,,,42130,ValidSlopeSaturation,6369777
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:20,,,37420,ValidSlopeSaturation,6370257
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:21,,,37780,ValidSlopeSaturation,6370751
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:22,,,38870,ValidSlopeSaturation,6371243
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:23,,,39570,ValidSlopeSaturation,6371730
26e58645-ceeb-4412-a02e-407ca82df1b3,0,P:24,,,36300,ValidSlopeSaturation,6372210
